"lang	form	an3_notflat	n3	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXlLvo1	-13.8347932015	-13.8128404558	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXrNvo1	-13.7793232117	-13.5493206323	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXrNvo1 CTXtNfo1	-14.3217516171	-14.1107696831	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXrNvo1 CKXtNfo1	-15.5305232245	-15.3304589999	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXrNvo1 CTXsNfo1	-16.6026648143	-16.4920945233	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXlLvo1 CTXtNfo1	-16.7659664855	-16.7799094907	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXlLvo1 CTXsNfo1	-19.1692572239	-19.145021552	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXmNvn1 CTXtNfo1	-12.9068224522	-12.9965098303	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VAWuNvo1 CTXmNvn1 CTXsNfo1	-14.319262841	-14.4354489995	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXtNfo1	-11.8058092595	-11.8533050453	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CKXtNfo1	-12.4316046356	-12.847117816	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXsNfo1	-13.7815162028	-13.9894368928	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CBXmNvn1	-13.3660759099	-13.5211686892	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXmNvn1	-11.6057228134	-11.6650267835	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXlLvo1	-13.6049479434	-13.5228954313	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXrNvo1	-13.5494779506	-13.2593756078	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXrNvo1 CTXtNfo1	-14.091906356	-13.8208246586	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXrNvo1 CKXtNfo1	-15.3006779635	-15.0405139754	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXrNvo1 CTXsNfo1	-16.3728195532	-16.2021494988	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXlLvo1 CTXtNfo1	-16.5361212274	-16.4899644662	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXlLvo1 CTXsNfo1	-18.9394119658	-18.8550765275	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXmNvn1 CTXtNfo1	-12.6769772014	-12.7065648058	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VAWuNvo1 CTXmNvn1 CTXsNfo1	-14.0894175902	-14.145503975	"
"CMUDict10000	CBXtNvo1 VEYuNvo1 CBXtNfo1	-12.5917806539	-12.6892863282	"
"CMUDict10000	CBXtNvo1 VBYuNvo1 CBXtNfo1	-14.2743145323	-14.2209053396	"
"CMUDict10000	CBXtNvo1 VAYuNvo1 CBXtNfo1	-10.9681859199	-11.054408972	"
"CMUDict10000	CBXtNvo1 VEYuNvo1 CTXrNvo1 CBXtNfo1	-17.5567710158	-17.3280850847	"
"CMUDict10000	CBXtNvo1 VEYuNvo1 CBXmNvn1 CBXtNfo1	-14.9203136831	-14.9465090321	"
"CMUDict10000	CBXtNvo1 VBYuNvo1 CBXmNvn1 CBXtNfo1	-14.7133975976	-13.9061812194	"
"CMUDict10000	CBXtNvo1 VAYuNvo1 CBXmNvn1 CBXtNfo1	-11.8893554045	-12.0983321936	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEYuNvo1 CBXtNfo1	-12.8201241243	-12.8224803002	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VBYuNvo1 CBXtNfo1	-13.8009034254	-13.7289985667	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAYuNvo1 CBXtNfo1	-13.0776659232	-12.950368224	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEYuNvo1 CTXrNvo1 CBXtNfo1	-20.6929003568	-20.370221282	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VEYuNvo1 CBXmNvn1 CBXtNfo1	-14.6893868652	-14.6626843639	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VBYuNvo1 CBXmNvn1 CBXtNfo1	-15.3764068172	-15.2851988418	"
"CMUDict10000	CBXtNvo1 CTXlLvo1 VAYuNvo1 CBXmNvn1 CBXtNfo1	-14.3221662933	-14.2965943939	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEYuNvo1 CBXtNfo1	-11.5253725834	-11.5812558587	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VBYuNvo1 CBXtNfo1	-12.6369456999	-12.5719241584	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAYuNvo1 CBXtNfo1	-11.7872629736	-11.6799471688	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEYuNvo1 CTXrNvo1 CBXtNfo1	-19.7384345117	-19.4969201658	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VEYuNvo1 CBXmNvn1 CBXtNfo1	-13.8388400118	-13.8603253642	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VBYuNvo1 CBXmNvn1 CBXtNfo1	-14.5892850607	-14.5186951713	"
"CMUDict10000	CBXtNvo1 CTXrNvo1 VAYuNvo1 CBXmNvn1 CBXtNfo1	-12.8197955124	-12.8121156182	"
"CMUDict10000	CFXsNfo1 VAWuNvo1 CKXmNvn1	-13.3002367443	-13.6781733266	"
"CMUDict10000	CFXsNfo1 VAWuNvo1 CKXmNvn1 CKXtNfo1	-14.6866119241	-15.6255270981	"
"CMUDict10000	CFXsNfo1 CTXlLvo1 VAWuNvo1 CKXmNvn1	-14.2616025282	-14.1858492069	"
"CMUDict10000	CFXsNfo1 CTXlLvo1 VAWuNvo1 CKXmNvn1 CKXtNfo1	-15.6479827192	-16.1332029783	"
"CMUDict10000	CFXsNfo1 CTXrNvo1 VAWuNvo1 CKXmNvn1	-16.1079380855	-16.3639602485	"
"CMUDict10000	CFXsNfo1 CTXrNvo1 VAWuNvo1 CKXmNvn1 CKXtNfo1	-17.4943204846	-18.31131402	"
"CMUDict10000	CFXsNvo1 VAWuNvo1 CTXtNvo1	-11.7372686699	-11.8286007185	"
"CMUDict10000	CFXsNvo1 VAWuNvo1 CTXrNvo1 CTXtNvo1	-10.3721176798	-10.2917383067	"
"CMUDict10000	CFXsNvo1 VAWuNvo1 CTXlLvo1 CTXtNvo1	-11.6271995672	-11.6684791078	"
"CMUDict10000	CFXsNvo1 VAWuNvo1 CTXmNvn1 CTXtNvo1	-11.1624342215	-11.1832806944	"
"CMUDict10000	CJXlNvo1 VEYuNvo1 CTXrNvo1 CKXtNfo1 CTXtNfo1	-22.7770907426	-23.3292456127	"
"CMUDict10000	CJXlNvo1 VEYuNvo1 CTXrNvo1 CKXtNfo1 CTXsNfo1	-20.3115716287	-21.0716888171	"
"CMUDict10000	CJXlNvo1 VEYuNvo1 CTXrNvo1 CTXsNfo1 CTXtNfo1	-18.1308477445	-18.9005145218	"
"CMUDict10000	CJXlNvo1 VEYuNvo1 CTXlLvo1 CTXsNfo1 CTXtNfo1	-17.5680790023	-18.0664431762	"
"CMUDict10000	CJXlNvo1 VBYuNvo1 CTXlLvo1 CTXsNfo1 CTXtNfo1	-16.5331554222	-16.3635176169	"
"CMUDict10000	CJXlNvo1 VAYuNvo1 CTXlLvo1 CTXsNfo1 CTXtNfo1	-16.3523255105	-16.3532021528	"
"CMUDict10000	CJXlNvo1 VEYuNvo1 CTXmNvn1 CTXsNfo1 CTXtNfo1	-16.289975955	-16.2501308972	"
"CMUDict10000	CJXlNvo1 VBYuNvo1 CTXmNvn1 CTXsNfo1 CTXtNfo1	-15.8335612931	-16.4347618776	"
"CMUDict10000	CJXlNvo1 VAYuNvo1 CTXmNvn1 CTXsNfo1 CTXtNfo1	-14.3069198221	-14.580803689	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXtNfo1	-11.1592281828	-11.0216159029	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CKXtNfo1	-10.9438444404	-11.9391778953	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXsNfo1	-12.6174180192	-12.693423234	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CBXmNvn1	-11.6123832971	-11.825949401	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXmNvn1	-11.1967928843	-11.3404345636	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXlLvo1	-12.9915625084	-12.3603220636	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXrNvo1	-11.6931999594	-11.2465235338	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXrNvo1 CTXtNfo1	-12.2356283667	-11.8079725846	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXrNvo1 CKXtNfo1	-13.4443999723	-13.0276619015	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXrNvo1 CTXsNfo1	-14.5165415619	-14.1892974248	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXlLvo1 CTXtNfo1	-15.9227357553	-15.3273910985	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXlLvo1 CTXsNfo1	-18.3260265251	-17.6925031598	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXmNvn1 CTXtNfo1	-12.2680472758	-12.3819725859	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXmNvn1 CTXsNfo1	-13.6804876601	-13.8209117551	"
"CMUDict10000	CHXsNfo1 VAWuNvo1 CTXrNvo1 CBXmNvn1	-11.1710519763	-11.2180700066	"
"CMUDict10000	CHXsNfo1 VAWuNvo1 CTXrNvo1 CTXmNvn1	-10.2882554765	-10.3526611826	"
"CMUDict10000	CTXtNvo1 CSXsNvo1 VEYuNvo1 CKXmNvn1	-8.80030647708	-8.69586364615	"
"CMUDict10000	CTXtNvo1 CSXsNvo1 VBYuNvo1 CKXmNvn1	-13.2412114686	-13.3689101924	"
"CMUDict10000	CTXtNvo1 CSXsNvo1 VAYuNvo1 CKXmNvn1	-12.3915592009	-12.1755305234	"
"CMUDict10000	CTXtNvo1 CSXsNvo1 VEYuNvo1 CKXmNvn1 CKXtNfo1	-12.8487700863	-12.8643325459	"
"CMUDict10000	CTXtNvo1 CSXsNvo1 VBYuNvo1 CKXmNvn1 CKXtNfo1	-14.5015342946	-14.1588296703	"
"CMUDict10000	CTXtNvo1 CSXsNvo1 VAYuNvo1 CKXmNvn1 CKXtNfo1	-12.4023372901	-12.7186987094	"
"CMUDict10000	VEYuNvo1 CTXtNvo1 CSXsNvo1	-11.4727416726	-11.4301829883	"
"CMUDict10000	VBYuNvo1 CTXtNvo1 CSXsNvo1	-10.703652284	-10.6487930964	"
"CMUDict10000	VAYuNvo1 CTXtNvo1 CSXsNvo1	-11.4852717566	-11.461142422	"
"CMUDict10000	VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-14.2778131998	-14.2733831317	"
"CMUDict10000	VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.0006260913	-15.9710891718	"
"CMUDict10000	VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-14.4792519668	-14.4528785525	"
"CMUDict10000	VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.1420843234	-16.3119834222	"
"CMUDict10000	VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-10.9258518746	-10.9341346523	"
"CMUDict10000	VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-11.9010149646	-11.8914748719	"
"CMUDict10000	VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-11.2883985352	-11.2792096246	"
"CMUDict10000	CBXtNfo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-13.7614160384	-13.6815809605	"
"CMUDict10000	CBXtNfo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-13.8502414621	-13.7461298487	"
"CMUDict10000	CBXtNfo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-13.8541897223	-13.750430553	"
"CMUDict10000	CBXtNfo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-15.8189578893	-15.8220577683	"
"CMUDict10000	CBXtNfo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-17.3500993721	-17.3666003667	"
"CMUDict10000	CBXtNfo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.30847532	-16.2310740159	"
"CMUDict10000	CBXtNfo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-18.7022478955	-18.8688138538	"
"CMUDict10000	CBXtNfo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-14.4426904303	-14.4151069377	"
"CMUDict10000	CBXtNfo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.3560713135	-13.3847882101	"
"CMUDict10000	CBXtNfo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-12.8655489683	-12.8620443411	"
"CMUDict10000	CTXtNfo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-12.8606608812	-12.813337327	"
"CMUDict10000	CTXtNfo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-13.8580858099	-13.9162293979	"
"CMUDict10000	CTXtNfo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-15.8199712334	-15.7758347704	"
"CMUDict10000	CTXtNfo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.2612171072	-19.3821866062	"
"CMUDict10000	CTXtNfo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.9013065265	-13.9005651489	"
"CMUDict10000	CTXtNfo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.3359792358	-13.2837468251	"
"CMUDict10000	CTXtNvo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-13.0629811195	-12.983533461	"
"CMUDict10000	CTXtNvo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-13.8425167344	-13.4089724333	"
"CMUDict10000	CTXtNvo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-15.148620985	-15.1259578333	"
"CMUDict10000	CTXtNvo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.7585008717	-19.6873604063	"
"CMUDict10000	CTXtNvo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.9055997199	-13.9845002499	"
"CMUDict10000	CTXtNvo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-12.8945499199	-13.1147506537	"
"CMUDict10000	CKXtNfo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-12.5979556251	-12.5603386957	"
"CMUDict10000	CKXtNfo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-12.6421786589	-12.5985030287	"
"CMUDict10000	CKXtNfo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-12.7847330618	-12.6704726766	"
"CMUDict10000	CKXtNfo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-16.899868734	-17.21259603	"
"CMUDict10000	CKXtNfo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.7703934185	-16.7832427079	"
"CMUDict10000	CKXtNfo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-15.7977034646	-15.7458658422	"
"CMUDict10000	CKXtNfo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.9417776292	-17.1626597637	"
"CMUDict10000	CKXtNfo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.8394395289	-13.8292151864	"
"CMUDict10000	CKXtNfo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-14.0811137483	-14.1464444611	"
"CMUDict10000	CKXtNfo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-12.1934556857	-12.1908073213	"
"CMUDict10000	CTXsNfo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-11.8157247645	-11.8000703779	"
"CMUDict10000	CTXsNfo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-13.8498856462	-14.0053298858	"
"CMUDict10000	CTXsNfo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-13.4956230692	-13.4724878647	"
"CMUDict10000	CTXsNfo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-15.4850049009	-15.5154379043	"
"CMUDict10000	CTXsNfo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.147305817	-16.1397137918	"
"CMUDict10000	CTXsNfo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-15.2680914593	-15.2265281786	"
"CMUDict10000	CTXsNfo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-18.2145955574	-18.3458583193	"
"CMUDict10000	CTXsNfo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.987595683	-13.9808153021	"
"CMUDict10000	CTXsNfo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.2539145944	-13.2343384816	"
"CMUDict10000	CTXsNfo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-12.6633951019	-12.6372083836	"
"CMUDict10000	CBXmNvn1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-11.3667215729	-11.3541474683	"
"CMUDict10000	CBXmNvn1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-12.0558326577	-12.0218449828	"
"CMUDict10000	CBXmNvn1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-12.7841139054	-12.774898939	"
"CMUDict10000	CBXmNvn1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-15.2680854285	-15.3073058354	"
"CMUDict10000	CBXmNvn1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-15.3440846886	-15.3225614525	"
"CMUDict10000	CBXmNvn1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-15.606744631	-15.5590476139	"
"CMUDict10000	CBXmNvn1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-18.0386409496	-18.1926926714	"
"CMUDict10000	CBXmNvn1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.1600317508	-13.1499213855	"
"CMUDict10000	CBXmNvn1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-12.9654329496	-13.0295646442	"
"CMUDict10000	CBXmNvn1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-12.0348915966	-12.0099182938	"
"CMUDict10000	CTXmNvn1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-13.3062118081	-13.2983614941	"
"CMUDict10000	CTXmNvn1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-13.4543462654	-13.3761272908	"
"CMUDict10000	CTXmNvn1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-14.1946628541	-14.1115311629	"
"CMUDict10000	CTXmNvn1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-17.3386151316	-17.4675627815	"
"CMUDict10000	CTXmNvn1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.1224485975	-19.1637383776	"
"CMUDict10000	CTXmNvn1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.5209001311	-16.4398461495	"
"CMUDict10000	CTXmNvn1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.9112488513	-20.0310838162	"
"CMUDict10000	CTXmNvn1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-16.0367908478	-15.9964485558	"
"CMUDict10000	CTXmNvn1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-16.0535082661	-16.2931589256	"
"CMUDict10000	CTXmNvn1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.9200379562	-13.8934152172	"
"CMUDict10000	CTXlLvo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-12.1335066232	-12.1288204362	"
"CMUDict10000	CTXlLvo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-12.0412082864	-11.991966525	"
"CMUDict10000	CTXlLvo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-12.9633845638	-12.9380432184	"
"CMUDict10000	CTXlLvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-16.5584867081	-16.5820646806	"
"CMUDict10000	CTXlLvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-18.0507024559	-18.0039738115	"
"CMUDict10000	CTXlLvo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-17.6045921935	-17.409962531	"
"CMUDict10000	CTXlLvo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-21.775117043	-21.788680779	"
"CMUDict10000	CTXlLvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.6271790558	-13.6237051909	"
"CMUDict10000	CTXlLvo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.7285767489	-13.7483112447	"
"CMUDict10000	CTXlLvo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-12.5829840856	-12.577405168	"
"CMUDict10000	CTXrNvo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-11.5824706491	-11.5905879734	"
"CMUDict10000	CTXrNvo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-11.3586741126	-11.3055123091	"
"CMUDict10000	CTXrNvo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-12.9574015548	-12.9425206688	"
"CMUDict10000	CTXrNvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-16.6337114869	-16.6973574453	"
"CMUDict10000	CTXrNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-17.2776233604	-17.2754163617	"
"CMUDict10000	CTXrNvo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.4170051922	-16.3676822742	"
"CMUDict10000	CTXrNvo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.9768189198	-20.1311036571	"
"CMUDict10000	CTXrNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-14.6861699433	-14.670913634	"
"CMUDict10000	CTXrNvo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-13.3553930646	-13.3587744068	"
"CMUDict10000	CTXrNvo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-12.843725709	-12.8468948712	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-15.3062126451	-15.2960280091	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-15.0402583213	-15.0059097645	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-15.0055634075	-14.9825328691	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-19.7311928971	-19.7492722536	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-21.2234086469	-21.1711813844	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-20.6036424937	-20.4239057705	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-23.8172962677	-23.8331704296	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-16.7998852381	-16.7909127638	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-16.7276270101	-16.7622544842	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-14.6251632803	-14.6218948186	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-13.1131463437	-13.1225350392	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-12.716728125	-12.6580134531	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-15.502650186	-15.4937711489	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-18.1643872845	-18.2293045112	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-18.8082991579	-18.8073634276	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-17.7750592368	-17.7201834182	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-22.522067641	-22.6823541372	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-16.2168457198	-16.2028606999	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VBYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-14.713447104	-14.7112755509	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VAYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-15.3889744251	-15.3981453512	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-13.3599039579	-13.367868381	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VBYuNvo1 CTXtNvo1 CSXsNvo1	-13.9460164299	-13.8874254563	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VAYuNvo1 CTXtNvo1 CSXsNvo1	-14.0320225379	-14.0161030872	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-18.4111448733	-18.4746378529	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.0550567435	-19.0526967693	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VBYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.0043475312	-18.9495954214	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VAYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-21.0514399672	-21.2046860755	"
